Kościana bariera rozłożonego,83,18,2
Pancerz zniekształconych kości,83,18,2
Kolczuga kościotrupiego tańca,83,18,2
Zbroja upadłego łucznika,83,18,2
Kaftan palącego znamienia,83,18,2
Kurta potępionego czarnoksiężnika,83,18,2
Kaptur ciemnych mocy,82,18,2
Demoniczna skorupa,82,18,2
Obuwie handlarza gwiazd,83,18,2
Podeszwy eksplorującego badacza,83,18,2
Kryształowe paluchy Cesarzowej,83,18,2
Cholewy ciepłych futer,83,18,2
Kamasze zdrady i zagłady,83,18,2
Formacja obcych minerałów,83,18,2
Purpurowy chwyt opata,80,18,2
Złote wertownice,80,18,2
Serafitowe blachy kleryka,80,18,2
Gest zakończenia modlitwy,80,18,2
Świątynne pięści,80,18,2
Muśnięcie opętania,80,18,2
Pulsujące jądro komety,83,18,2
Manifestacja mocy Shurako,83,18,2
Pamiątka poprzedniego życia,83,18,2
Cząstka siły Azelatho,83,18,2
Kaftan martwej przysięgi,93,19,2
Pancerz zaprzedanej duszy,93,19,2
Kurta dusz przeklętych,93,19,2
Żelazne więzienie potępionych,93,19,2
Zbroja ciężaru winy,93,19,2
Pancerz przedśmiertnego strachu,93,19,2
Mocarna łuska skostniałego,100,20,2
Kubrak jadowitej strzały,100,20,2
Karacena toksycznego ukąszenia,100,20,2
Płaszcz leśnego weterana,100,20,2
Skóra podstępnej magii,100,20,2
Kapa bagiennej aury,100,20,2
Podobizna Mufteroina,100,20,2
Maska nocnego szlochu,101,20,2
Hełm kochanka Nocnej Kochanki,101,20,2
Oblicze smutku,101,20,2
Trzewiki zmierzchu,100,20,2
Rękawice kochanka Nocnej Kochanki,100,20,2
Wszechwidzące oczy,100,20,2
Pancerz czujnego patrolu,111,21,2
Kolczuga dystansowego wsparcia,111,21,2
Kubrak odwołanego ślubu,111,21,2
Zbroja światłego generała,111,21,2
Fasada frontalnej szarży,111,21,2
Pancerz skazanego siekacza,111,21,2
Symbol wiecznego panowania,110,21,2
Korona z zapomnianego grobowca,110,21,2
Tiara poległej wyroczni,110,21,2
Maska gniewu i bezwzględności,110,21,2
Przyłbica dowódcy wojsk,110,21,2
Diadem dawnych władców,110,21,2
Błony wyczekiwanego powrotu,114,21,2
Płetwy wielkiej krzywdy,114,21,2
Rękawy z pustynnych krain,114,21,2
Szpony utraconej nadziei,114,21,2
Klątwa tysiąca i jednej nocy,114,21,2
Śpiew pustynnych wydm,111,21,2
Obręcz władcy żywiołów,114,21,2
Jadeitowe oko nekromanty,114,21,2
Pomniejszony łeb Umibozu,114,21,2
Głowa wodnego autokraty,114,21,2
Oczy Funayurei,114,21,2
Morskie zwierciadło,114,21,2
Malachitowe wahadło kontroli,114,21,2
Kolia z lepkiego złota,114,21,2
Płyta mineralnej skały,120,22,2
Tunika skalistej pułapki,120,22,2
Kaftan halnego powiewu,120,22,2
Kubrak górskich ziół,120,22,2
Pancerz górskiego mędrca,120,22,2
Szata zaklęć wiatru,120,22,2
Gwieździsta monstrancja,120,22,2
Tabernakulum z sekretną recepturą,120,22,2
Medalion smakosza trunków,120,22,2
Wspomnienie wielkiego korsarza,135,24,2
Wybuchowe przywitanie,135,24,2
Złowrogie czaszki Rogera,135,24,2
Szata podziemnej erupcji,144,24,2
Tunika ognistych języków,144,24,2
Iskrząca płyta płomienistego,144,24,2
Kolczuga deszczu magmy,144,24,2
Magmowa skorupa wulkanu,144,24,2
Kaftan wiru magmy,144,24,2
Urwanie Głowy,140,24,2
Blask nocnych iluminacji,144,24,2
Lśniące stąpanie Nehalenni,144,24,2
Pancerne odnóża ważki,144,24,2
Solidne trepy ważkobija,144,24,2
Wytwór górskiego rzemieślnika,144,24,2
Bransolety Atalii,144,24,2
Klątwa fałszywego oblicza,144,24,2
Zdradzieckie żądło Vashkara,144,24,2
Trzepot świętej wojny,144,24,2
Skrzydła nadziei,144,24,2
Słońce uzdrawiania,144,24,2
Księżyc kaznodziei,144,24,2
Eteryczny baran,144,24,2
Sztuczka doświadczonego bacy,144,24,2
Serowe wahadełko,144,24,2
Plecionka z orczej skóry,144,24,2
Czapka uroku Atalii,150,25,2
Zębate mankiety przekładni,154,25,2
Otok rodzinnych niesnasek,157,26,2
Pożeracz zmarszczek,157,26,2
Pamiątka rodu czarownic,157,26,2
Dziedzictwo rodu czarownic,158,26,2
Minutowy zapalnik bombowy,154,25,2
Kolczuga głębokich ukłuć,163,26,2
Warstwa kamiennych płatków,163,26,2
Tunika grotów kolczastych,163,26,2
Zbroja różanej woni,163,26,2
Peleryna różanych kolców,163,26,2
Szata nasycona różą,163,26,2
Czapka niewidka,165,27,2
Podchmielone buciory Braciszka,165,27,2
Kalosze spoufalonego medyka,167,27,2
Cholewy bezwzględnych puryfikacji,167,27,2
Miażdżyciele orczych serc,165,27,2
Mankiety z zerwanych sztandarów,165,27,2
Stalowa pięść obłąkańca,165,27,2
Pazur rozpoczęcia rytuału,167,27,2
Szpon bankiera,167,27,2
Róg gwałtownej mutacji,167,27,2
Skorupa nadchodzącej wojny,167,27,2
Łuska kryształowego hodowcy,167,27,2
Rogowacizna badacza,167,27,2
Sopel z porzuconych kopalni,177,28,2
Klejnot smoczej choroby,177,28,2
Kolia dumnego rodu,177,28,2
Płaszcz wybitnej magii,180,28,2
Okrycie lodowych strzał,180,28,2
Zbroja światłego porucznika,180,28,2
Kaftan strzelca naczelnego,180,28,2
Osłona ciężkiego szarżownika,180,28,2
Kolczuga krwawego sierżanta,180,28,2
Poroże leśnej bestii,183,28,2
Eteryczny wieniec Viviany,183,28,2
Kaptur strażniczki kniei,183,28,2
Kapota plugawych zaklęć,190,29,2
Powłoka pająka krzyżaka,190,29,2
Pleciona warstwa pajęczyny,190,29,2
Zbroja pajęczej ofiary,190,29,2
Peleryna przeklętych ukąszeń,190,29,2
Kaftan śmiertelnego jadu,190,29,2
Pióropusz przeznaczenia,190,29,2
Dziób fałszywego bohatera,190,29,2
Zasłona adepta nekromancji,190,29,2
Kask toczącej zarazy,190,29,2
Ochrona trzepoczących skrzydeł,190,29,2
Maska doktora plagi,190,29,2
Osłony naczelnego medyka,190,29,2
Palce czarnej śmierci,190,29,2
Mankiety powiernika woli,194,29,2
Dłonie wielu osobowości,194,29,2
Bransolety kwitnącej aberracji,194,29,2
Czarne Słońce,205,31,2
Nerw wzrokowy demona,205,31,2
Krwawa relikwia,205,31,2
Krwisty kubrak opętanego,210,31,2
Kolczuga ociekającej krwi,210,31,2
Szata ofiarowanych dusz,210,31,2
Zbroja krwawego porucznika,210,31,2
Płyta piekielnego wymiaru,210,31,2
Kaftan czerwonego rozbryzgu,210,31,2
Symbol przebudzenia ośmionogich,213,31,2
Oblicze Czarnej Wdowy,213,31,2
Zasłona Arachne,213,31,2
Zrabowany kask szamana,213,31,2
Więzienie pajęczych sugestii,213,31,2
Skradziona przyłbica furbola,213,31,2
Splot ciemnych pajęczyn,213,31,2
Kamasze kontrolera bestii,213,31,2
Skarb z pajęczego królestwa,213,31,2
Wdzięczność Pajęczycy,210,31,2
Kołnierz dekapitacji,210,31,2
Obręcz Najwyższej Kapłanki,210,31,2
Tunika gazowych wyziewów,227,33,2
Kolczuga duszących oparów,227,33,2
Pancerz toksycznych opadów,227,33,2
Osłona bagiennych mutantów,227,33,2
Pancerz rybiej łuski,227,33,2
Splot trujących konarów,227,33,2
Kask szalonego wodocyklisty,220,32,2
Ponętna płetwa,220,32,2
Pierścionek toksycznej fascynacji,231,33,2
Błyskotka humanoidalnej natury,231,33,2
Symbol wodnych narodzin,231,33,2
Zbroja trzęsień ziemi,244,34,2
Ciężki korpus czciciela,244,34,2
Kaftan dzikiego rozszarpania,244,34,2
Kolczuga cichego echa,244,34,2
Futro boskiego jaguara,244,34,2
Płaszcz skalistego druida,244,34,2
Maska Puryfikacji,242,34,2
Czaszka wielkiego nieszczęśnika,242,34,2
Gniew strażnika kniei,242,34,2
Drewniany odłamek,244,34,2
Owoc przypadkowego spotkania,244,34,2
Łzawa rosa nierozwagi,244,34,2
Bliźniacza brosza,244,34,2
Cierń ostatniej transmutacji,244,34,2
Kwiecie przeogromnej pychy,244,34,2
Kamienie Wieków,244,34,2
Księżycowy Pasożyt,244,34,2
Brama do zaświatów,257,36,2
Kręgosłupy boskich bliźniąt,257,36,2
Symbol Wieczności,257,36,2
Złoty Pot,260,36,2
Łeb Tepeyollotla,260,36,2
Przeklęta klatka na ptaki,265,37,2
Ofiara eliksiru hydrofilowego,265,37,2
Kaptur wyzwolenia ducha,265,37,2
Palce demonicznego kompozytora,268,37,2
Złoty chwyt generała,268,37,2
Dłonie Czarnego Kapłana,268,37,2
Zalążek Chaosu,260,36,2
Sierpowate oko bogów,260,36,2
Słodka Kicia,260,36,2
Nieśmiertelność czasu,260,36,2
Kaftan boga wiatru,271,37,2
Kolczuga pana przestworzy,271,37,2
Kubrak antycznego węża,271,37,2
Skóra pierzastego węża,271,37,2
Pancerz pradawnych promieni,271,37,2
Kurta boskiej opieki,271,37,2
Złote obręcze nekrolorda,279,38,2
Bransolety Wernoradu,279,38,2
Szmaragdowy symbol zemsty,279,38,2
Pierścień upadku,279,38,2
Łza Jutrzenki,279,38,2
Natchnienie wieków,279,38,2
Klucz zdjęcia pieczęci,279,38,2
Kryształ krwawych rozstań,279,38,2
Skupisko smoczej magii,282,38,2
Maska gniewu Shaiharrud,282,38,2
Więzienie gadzich płomieni,282,38,2
Tafla kryształowych rozbłysków,300,40,2
Oszroniony puklerz zmarzlucha,300,40,2
Insygnium szczypiącego mrozu,300,40,2
Serce wiecznego chłodu,300,40,2
Groty z nietopliwego lodu,300,40,2
Lodowcowa akupunktura,300,40,2
Szata pana zawieruchy,300,40,2
Ochrona mroźnego giganta,300,40,2
Pancerz niezniszczalnego lodu,300,40,2
Napierśnik lodowej kostuchy,300,40,2
Kolczuga przeszywających sopli,300,40,2
Kaftan oziębłego strzelca,300,40,2
Kaftan władcy strzał,300,40,2
Kolczuga władcy lasu,300,40,2
Napierśnik władcy wiatru,300,40,2
Szata władcy magii,300,40,2
Ochrona herosa,300,40,2
Pancerz tytana,300,40,2
Pulsujący symbol zimy,300,40,2
Stalowe kolce zawieruchy,300,40,2
Artefakt minionej ery,300,40,2
Maska dziewięciu żywotów,26,13,1
Kamuflaż przyczajonego kocura,26,13,1
Kask wiedźmiego chowańca,26,13,1
Nimb emanującego kła,23,12,1
Magiczne ciżemki Zorga,33,13,1
Buciory lidera szajki,33,13,1
Obuwie upadłego barona,33,13,1
Szpony Ciemnego Varga,30,13,1
Nekromantki cmentarnej dziewicy,30,13,1
Rzeka Marzeń,37,14,1
Klejnot Wielkich Jezior,37,14,1
Studnia Życzeń,37,14,1
Czaszka Przeznaczenia,30,13,1
Maska Akumu,40,14,1
Maska złodzieja,47,15,1
Dzikie ryjki,40,14,1
Buty Razuglaga,40,14,1
Towar pierwszej klasy,47,15,1
Chrumkająca ozdoba dzika,40,14,1
Naramienniki przywódcy watahy,40,14,1
Nasiono burzy,46,15,1
Błękitna duma tolloka,46,15,1
Sygnet przyzwania nietoperzy,46,15,1
Dusza Światła,40,14,1
Element Mroku,40,14,1
Zbójeckie złotko,47,15,1
Maska mrocznego sługi,50,15,1
Kaptur Magii Początku,50,15,1
Skradzione chodaki Jana,57,16,1
Paskudzące żądła Matki,56,16,1
Objęcia propolisu,56,16,1
Bransolety łąkowego terroru,56,16,1
Zaklęty płomień,50,15,1
Rozłupana czaszka Foverka,57,16,1
Klejnot turrimu,57,16,1
Przyłbica filtracyjna,64,16,1
Futrzana czapa szaleńca,64,16,1
Klamry przewrotowca,64,16,1
Klejnot ognistej pożogi,64,16,1
Sygnet szmaragdowej potęgi,64,16,1
Rogaty łeb tolloka,71,17,1
Zakuty łeb tolloka,71,17,1
Podeszwy magicznej wyniosłości,70,17,1
Kamienne trzewiki,70,17,1
Mrozoodporne kamasze Jotuna,70,17,1
Popis fachu Drohiego,76,18,1
Kunsztowne buty Meliego,76,18,1
Cacko Drimiego,76,18,1
Brylantowe rękawice tolloka,71,17,1
Chluba jaskiniowych tolloków,71,17,1
Naczynie odizolowanej duszy,75,18,1
Pieczęć dusz śniegu,75,18,1
Czaszka pośmiertnego stężenia,75,18,1
Oblicze dokuczliwych biesów,80,18,1
Więzienie obsesyjnych żądzy,80,18,1
Rogi niewzruszonej podłości,80,18,1
Podarek krasnoludzkiego monarchy,88,19,1
Wspomnienie Wojny Magów,88,19,1
Przesłona rządów strachu,88,19,1
Krok żałobnych orszaków,80,18,1
Popis zapomnianego kowala,80,18,1
Cudeńko ze skarbca dławicieli,80,18,1
Łup jaskiniowej hordy,80,18,1
Symbol obsesji,89,19,1
Odlew najwyższej próby,89,19,1
Symbol złotej obsesji,89,19,1
Zapomniany skarb krasnoludów,89,19,1
Pneumatyczny chwyt grabarza,80,18,1
Cacko ze splądrowanego grobowca,80,18,1
Sygnet szczypiącego mrozu,82,18,1
Skumulowane światło lodowca,82,18,1
Błyskotka Wielkiej Stopy,82,18,1
Anihilator,92,19,1
Kamasze gnomiego honoru,96,20,1
Strzelające palce kniei,92,19,1
Trofeum z Leśnego Widma,92,19,1
Skarb borowych,92,19,1
Potęga wielkiego Figlida,96,20,1
Pieczęć mrozu,91,19,1
Róża w rozkwicie,93,19,1
Obrączka płynnej żywicy,93,19,1
Nieskalana dusza nimfy,93,19,1
Okazała gnomijagoda,96,20,1
Dojrzała gnomijagoda,96,20,1
Mistyczna błyskotka volmatów,92,19,1
Pochłaniająca duma urgrapów,92,19,1
Obręcz duszących pnączy,99,20,1
Kolia dojrzałych soków,99,20,1
Ozdoba walecznego centaura,99,20,1
Szata alchemika,106,21,1
Pancerz naiwnego,106,21,1
Kurta upadłego strażnika,106,21,1
Karminowe opętanie,105,21,1
Trzecie oko arcykapłana,105,21,1
Rogate oblicze półdemona,105,21,1
Czerep magicznego rzemieślnika,105,21,1
Zaczarowane bryle,108,21,1
Cuchnąca przyłbica miłośnika,108,21,1
Kopyta demonicznej manifestacji,101,20,1
Miękkie racice bandyty,101,20,1
Stalowe zmiażdżenie,101,20,1
Łapka w górę,108,21,1
Krwawy płomień bluźnierstwa,105,21,1
Ozdoba fałszywego bożka,105,21,1
Cień piekieł,106,21,1
Symbol uwielbienia łowców,108,21,1
Symbol uwielbienia magii,108,21,1
Symbol uwielbienia rycerzy,108,21,1
Wałek teściowej,113,21,1
Pancerz krwawej sprawiedliwości,111,21,1
Peleryna gwieździstych nocy,111,21,1
Klata niewyobrażalnego gniewu,111,21,1
Termiczna osłona myśliwego,111,21,1
Blachy rozszczepiające światło,111,21,1
Szata magicznych oparów,111,21,1
Hełm Fistuły,113,21,1
Galaretowate ślepia,118,22,1
Macki władzy,118,22,1
Tęczowa ośmiorniczka,118,22,1
Śwarne kapce teściowej,112,21,1
Buty Króla Skorpiona,113,21,1
Opieka Skarabeuszy,113,21,1
Obmierzłe cholewy Ozirusa,113,21,1
Pazury wiecznej ekshumacji,112,21,1
Pięści uderzających meteorytów,112,21,1
Czarne rękawice abordażu,112,21,1
Wzmocnione rękawice morskiego wilka,112,21,1
Zasuszona twarz ożywieńca,112,21,1
Koralowa góralsko błyskotka,113,21,1
Turban płonących języków,128,23,1
Turban ognistych języków,128,23,1
Korona Politraki,128,23,1
Cholewy z piaskowego czerwia,125,23,1
Klamry dziejotwórczego porozumienia,123,22,1
Kajdany ziemi obiecanej,123,22,1
Okowy boskiego pochodzenia,123,22,1
Miniaturowe szczęki Stworzyciela,125,23,1
Cacko wielkiego kreatora,125,23,1
Formacja stygnącej lawy,128,23,1
Klejnot dowódcy orczej hordy,128,23,1
Chusta pustynnych koszmarów,135,24,1
Przyłbica wojennych piasków,135,24,1
Szyszak czterech wiatrów,135,24,1
Mechaniczna czapka Goonsa,139,24,1
Pneumatyczna noga Jacka,131,23,1
Ciężka stopa Helgi,131,23,1
Kozaki zza siedmiu mórz,131,23,1
Wytwór niemal doskonały,139,24,1
Twór niemal doskonały,139,24,1
Złoty hak przyszłości,131,23,1
Dostojne rękawy Henrego,131,23,1
Oderwana dłoń Burkoga,132,23,1
Niezniszczalne rękawice Amuno,132,23,1
Pazur abordażowy,131,23,1
Błysk chmielowych szyszek,136,24,1
Oczko mistrza fermentacji,136,24,1
Nagroda najmocniejszej głowy,136,24,1
Szczęśliwa Kotwica,131,23,1
Pijacka busola,131,23,1
Duma Mackomordego,131,23,1
Serce Kuźni,139,24,1
Prawdziwe oblicze teściowej,144,24,1
Odświętny bibelot świekry,144,24,1
Podeszwy braterskiej więzi,148,25,1
Niezniszczalne trepy Amuno,148,25,1
Cholewy z zachodu,148,25,1
Niezniszczalne podeszwy Amuno,148,25,1
Dłonie górskich wstrząsów,144,24,1
Pięści dobrostanu żony,144,24,1
Łapy krótkiego rozumu,144,24,1
Obrączka matczynej miłości,144,24,1
Sygnet Worundriela,144,24,1
Rogi Bestii,144,24,1
Kolia Stworzyciela,144,24,1
Ozdoba Adariel,144,24,1
System celowniczy Asterusa,154,25,1
Lewitujące trzewiki Adariel,150,25,1
Kozaki chłonięcia magii,150,25,1
Buty Władcy Klanów,150,25,1
Goblińskie ustrojstwo,154,25,1
Krwawe dyrygentki,150,25,1
Sygnet łaski i zawahania,150,25,1
Pieczęć pana twierdzy,150,25,1
Symbol ogrzego splendoru,158,26,1
Spreparowana czaszka czarnoksiężnika,158,26,1
Pieczęć czarnej magii,155,26,1
Symbol czarnej magii,155,26,1
Wiedźmi łapacz snów,155,26,1
Ampułka brzydoty,155,26,1
Pamiątka Adariel,155,26,1
Pamiątka z wielkiej wojny,155,26,1
Odznaczenie smokobija,165,27,1
Maska orczej wyroczni,165,27,1
Przyłbica wielkiego zaszczytu,165,27,1
Esencja smoczej tężyzny,167,27,1
Korona pradawnej królowej,168,27,1
Skarb praorczej dynastii,160,26,1
Obuwie wielkiego zaszczytu,160,26,1
Smocza zwinność,163,26,1
Kamasze demonicznego obłędu,165,27,1
Odrąbana dłoń Burkoga,160,26,1
Wyraz olbrzymiej pogardy,160,26,1
Rękawice ze smoczej skóry,167,27,1
Miniaturowy portal,160,26,1
Przebudzone ślepie demona,160,26,1
Błysk smoczego oka,167,27,1
Źródło wielkiego nieszczęścia,160,26,1
Kolia Łowcy Dusz,167,27,1
Ozdoba Pożeracza Umysłów,167,27,1
Naszyjnik Królewskiego Strażnika,167,27,1
Chryzantemowy diadem,177,28,1
Korona życiodajnych kalii,177,28,1
Przyłbica pani wrzosowisk,177,28,1
Cholewy leśnej monarchii,177,28,1
Bezszelestny chód mchów,177,28,1
Święta Dębina,177,28,1
Nienawistny chwyt królowej,175,28,1
Skostniałe paluchy monarchini,175,28,1
Uścisk nieskończonej śnieżycy,175,28,1
Królewski pierścień pramatki,175,28,1
Ukryta potęga praorków,175,28,1
Pąk Wabiciel,176,28,1
Wrzosowa plecionka driady,176,28,1
Hełm ogrzego szaleństwa,180,28,1
Korona zdobywcy Otchłani,182,28,1
Korona czempiona Otchłani,182,28,1
Buciory krwawego obłędu,180,28,1
Stalowe pieścidełko,183,28,1
Trio mięsożernych pąków,188,29,1
Wonne kwiecie dezynfekcji,188,29,1
Piękno pełni rozkwitu,188,29,1
Złoty księżyc Ankelwaldów,186,29,1
Księżyc Ankelwaldów,186,29,1
Osiem Nóg Fortuny,186,29,1
Oko Opatrzności,186,29,1
Żelazna Twarz,190,29,1
Krwawa szczęka Valmira,190,29,1
Pnie wymuszonej symbiozy,190,29,1
Cholewy krwawego przebudzenia,190,29,1
Pantofle opasłego gryzonia,197,30,1
Myświórowe kaprysy,197,30,1
Szczurołapki,197,30,1
Dekapitatorki,190,29,1
Źródło leśnego mroku,190,29,1
Piekielny Nietoperz,195,30,1
Tchnienie Nagłej Grozy,195,30,1
Podmuch Wiecznie Potępionych,195,30,1
Nawiedzona chusta hrabiny,204,30,1
Korona Wiecznej Gehenny,205,31,1
Maska Smakosza Serc,205,31,1
Diadem Tysiąca Świec,205,31,1
Powolny Puls Demona,200,30,1
Łańcuchy ujarzmiania demonów,200,30,1
Kryjówka demonicznych sugestii,200,30,1
Szpony krwawych przesłuchań,200,30,1
Pierścień Mistrzyni Tortur,200,30,1
Dłoń Diabła,200,30,1
Szpon Bahaala,200,30,1
Ozdoba Piekielnego Portalu,200,30,1
Kościany Strażnik,200,30,1
Płomień Żywej Wiary,200,30,1
Podeszwy uzurpatora,216,32,1
Łup z Tass Zhil,216,32,1
Cholewy chwilowej ekscytacji,216,32,1
Dziedzictwo linii czempionów,210,31,1
Muśnięcie powiewających pajęczyn,214,31,1
Stalowe pająki,214,31,1
Pięści zawodnego bohatera,214,31,1
Światło odstraszające pająki,210,31,1
Medalion doskonałości,210,31,1
Stukot historii,220,32,1
Pokraczne łapy Arytodama,226,33,1
Klamry degradacji środowiska,226,33,1
Kajdany bagiennego bulgotania,226,33,1
Stary Żabiec,231,33,1
Smakosz Ambrozji Maddoków,231,33,1
Genealogiczne Algi,231,33,1
Źródło grzybowej zarazy,235,34,1
Sznur psylocybków,235,34,1
Najbardziej wyjątkowy okaz,235,34,1
Żywiczne korzonki,240,34,1
Konarowce,240,34,1
Rękawice ze skóry Tolypeutesa,242,34,1
Mankiety obrońcy bogów,242,34,1
Gest Teomama,242,34,1
Gniazdo wielkiej przenikliwości,248,35,1
Ollin,248,35,1
Sygnet z kości konkwistadorów,248,35,1
Oculus,240,34,1
Czaszka Huitzilopochtli,256,36,1
Pozłacana podobizna bóstwa,256,36,1
Płomienna maska kapłana,256,36,1
Cholewy boskiego lśnienia,256,36,1
Stąpanie Dwóch Słońc,256,36,1
Wyobrażenie Mictlantecuhtliego,256,36,1
Złotorożny czerep,260,36,1
Lazur wód Wernoradu,261,36,1
Bojowe obuwie Chopesza,261,36,1
Skarb antycznych,261,36,1
Wszechstronne obcasy Sybilli,262,36,1
Buciory wiedźmiej potęgi,262,36,1
Pantofle infiltracji umysłów,262,36,1
Szałowe pazury Wabicielki,260,36,1
Dłoń władcy podziemi,260,36,1
Furia potężnego Seta,274,37,1
Niezłomność bezlitosnego Seta,274,37,1
Magia mrocznego Seta,274,37,1
Smocze Kroki,280,38,1
Uścisk wirujących piasków,280,38,1
Pancerna pięść wojownika Shaiharrud,280,38,1
Szpony gadzich jeźdźców,280,38,1
Palce wymuszonej symbiozy,287,39,1
Szpony leśnego runa,287,39,1
Kryształ w obrączce Agnrakha,280,38,1
Kryształ w obrączce Vaenry,280,38,1
Obroża Przeistoczenia,280,38,1
Liściasta kolia Nymphemonii,280,38,1
Klejnot świątynny,280,38,1
Klejnot królewski,280,38,1
Skarb Królestwa Driad,287,39,1
Buciory entuzjasy kraszanek,81,18,4
